,type,id,tags,intraHash,label,user,description,date,changeDate,count,url,interHash,pub-type,booktitle,publisher,address,year,author,authors,editor,editors,pages,note,abstract,isbn,language,bibtexKey,journal,issn,doi,price,series,volume,file,number,ee,eventtitle,refid,groups,intrahash,timestamp,username,search_string,pmid,poster,shorttitle,urldate,references,ean,asin,dewey,venue,priority,citeulike-article-id,issue,keyword,affiliation,owner,lccn,bdsk-url-1,bdsk-url-2,date-modified,topic,paperid,eventdate,urllink,dataset,source,document_type,copyright,video,numpages,articleno,location,eprint,posted-at,organisation,size,notes,acmid,date-added,archiveprefix,primaryclass,article-number,mendeley-tags,subtitle,pagetotal,ppn_gvk,citeulike-linkout-1,citeulike-linkout-0,session,urn,issue_date,dnbtitleid,keywords,pst,jt,edat,mhda,mh,jid,crdt,dcom,da,so,bdsk-file-1,stat,au,sb,pt,pl,own,gr,project,citeulike-linkout-2,citeulike-linkout-3,opac,status,oai-id,oai-set,unit,details,documenturl,review,journaltitle,area,projects,pdf
367,Publication,https://www.bibsonomy.org/bibtex/258389ddccfb73a6560c7eda797ac9f1a/kw,"['printed', 'augmentedreality', 'mybsc']",58389ddccfb73a6560c7eda797ac9f1a,Bringing user-generated content from Internet services to mobile augmented reality clients,kw,,2010-12-13 00:15:17,2010-12-13 00:15:17,1,,79a83cae382003bc05bbbbbc53dcf79d,inproceedings,"Virtual Reality Workshop (CMCVR), 2010 Cloud-Mobile Convergence for",,,2010,"['P. Belimpasakis', 'P. Selonen', 'Yu You']","[{'first': 'P.', 'last': 'Belimpasakis'}, {'first': 'P.', 'last': 'Selonen'}, {'first': 'Yu', 'last': 'You'}]",,,14 -17,,"In this paper we describe a system for bringing usergenerated content to mobile augmented reality clients, taking in consideration the metadata required for visualizing it, at a sensor based tracking solution. Our proposal assumes that content is stored in multiple external Internet services, simply treated as a #x201C;cloud #x201D;, thus making the mobile client service agnostic. A prototype implementation was created for the Image Space service and the learnings of integrating with the popular Flickr service are discussed.",,,5560611,,,10.1109/CMCVR.2010.5560611,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Publication,https://www.bibsonomy.org/bibtex/2b650278e0fe517a04cd0fb0d4112cf76/flint63,"['3d', 'paper', 'ai', 'graphics', 'ieee', 'interaction', 'user', 'multimodal', 'interface', 'v1205']",b650278e0fe517a04cd0fb0d4112cf76,What's Real About Augmented Reality?,flint63,,2012-08-17 12:59:19,2018-04-16 12:35:23,1,,2f6da110c32dab7c8449998b86864852,article,,,,2012,['Oliver Bimber'],"[{'first': 'Oliver', 'last': 'Bimber'}]",,,24-25,,"Although augmented reality (AR) research dates back to the early 1960s, the technology seems to have come to fruition only recently---nearly 50 years after its invention. Researchers have solved many technical challenges during that time, finally allowing practical access to this user interface. While early AR research focused on head-mounted displays and backpack computers, it now encompasses a variety of enabling technologies, including camera phones and other handhelds, advanced projector-camera systems, and AR-extended professional devices, such as x-ray scanners. It is this evolution that has finally made it possible to use AR in our daily lives. Although AR's practical applications have not yet reached the level that many people involved in the field have dreamed of, the number of these applications is steadily increasing. Beyond what has been published about AR in the scientific literature and the lay press, current research in the field poses some exciting questions: What's real about augmented reality? What role does it play for all of us today, and what impact will it potentially have on society in the future? Will there be a killer app for AR, or will the AR bubble finally burst? Currently, the areas in which AR seems to do very well include entertainment, education, advertising/marketing, and medicine. Where will it go from here?",,,Bimber12computer,Computer,0018-9162,10.1109/MC.2012.247,,,45,IEEE Digital Library:2012/Bimber12computer.pdf:PDF,,,,,public,b650278e0fe517a04cd0fb0d4112cf76,2012.08.17,flint63,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Publication,https://www.bibsonomy.org/bibtex/23f92f4c1259eb58a639b768cf4e84501/fprager,['SEUS_Seminar'],3f92f4c1259eb58a639b768cf4e84501,Multimodal Interaction Concepts for Mobile Augmented Reality Applications,fprager,,2012-04-24 15:37:43,2012-04-24 15:37:43,2,http://www.springerlink.com/content/b8643l3wn834l674/abstract/,2d807f1f3481676d28d3860432681113,inbook,Lecture Notes in Computer Science,Springer Berlin / Heidelberg,,2011,"['Wolfgang Hürst', 'Casper van Wezel']","[{'first': 'Wolfgang', 'last': 'Hürst'}, {'first': 'Casper', 'last': 'van Wezel'}]",,,157--167,,"Augmented reality on mobile phones – i.e. applications where users look at the live image of the device’s video camera and the scene that they see is enriched by 3D virtual objects – provides great potential in areas such as cultural heritage, entertainment, and tourism. However, current interaction concepts are often limited to pure 2D pointing and clicking on the device’s screen. This paper explores different interaction approaches that rely on multimodal sensor input and aim at providing a richer, more complex, and engaging interaction experience. We present a user study that investigates the usefulness of our approaches, verify their usability, and identify limitations as well as possibilities for interaction development for mobile augmented reality.",9783642178283,,hurst2011multimodal,,,,,,6524,,,,,1099,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Publication,https://www.bibsonomy.org/bibtex/25d4b69746de42f56d3c9a4a75c19a486/ectel09,"['school', 'augmented_reality', 'ectel2009', 'fullPapers']",5d4b69746de42f56d3c9a4a75c19a486,Remote Hands-on Experience: Distributed Collaboration with Augmented Reality,ectel09,,2009-09-25 10:36:23,2009-09-25 10:36:26,1,,586fe6062a25687d84dee0994d7bc501,inproceedings,"Learning in the Synergy of Multiple Disciplines, Proceedings of the EC-TEL 2009",Springer,Berlin/Heidelberg,2009,"['Matthias Krauss', 'Kai Riege', 'Lyn Pemberton', 'Marcus Winter']","[{'first': 'Matthias', 'last': 'Krauss'}, {'first': 'Kai', 'last': 'Riege'}, {'first': 'Lyn', 'last': 'Pemberton'}, {'first': 'Marcus', 'last': 'Winter'}]","['U. Cress', 'V. Dimitrova', 'M. Specht']","[{'first': 'U.', 'last': 'Cress'}, {'first': 'V.', 'last': 'Dimitrova'}, {'first': 'M.', 'last': 'Specht'}]",,,"One claim of Learning-enhancing technologies is to support and exploit benefits from distance learning and remote collaboration. On the other hand, several approaches to learning emphasize the importance of hands-on experience. Unfortunately, these two goals don't go well together with taditional learning techniques. Even though TEL technologies can alleviate this problem, it is not sufficiently solved yet - remote collaboration usually comes at the cost of losing direct hands-on access. The ARiSE project aims at bringing Augmented Reality to School Environments, a technology that can potentially bridge the gap between these goals. The project has designed, implemented and evaluated a pedagogical reference scenario where students work hands-on together over large distances. The paper describes the AR learning approach we followed and discusses its potantial and implementation. It concludes with findings obtained during field tests.",,,krauss2009remote,,,,,Lecture Notes in Computer Science,5794,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,Full Papers,1112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Publication,https://www.bibsonomy.org/bibtex/2dc9b0aab8ea8b200b96e9465610ed717/sp-jmu,['Grafe'],dc9b0aab8ea8b200b96e9465610ed717,Designing Augmented and Virtual Reality Applications with Pre-service Teachers,sp-jmu,,2021-11-28 17:16:45,2023-09-11 22:27:57,3,https://ieeexplore.ieee.org/document/8493415,cb292964cb50949d55511eb8a8fb846e,inproceedings,Proceedings of the 10th International Conference on Virtual Worlds and Games for Serious Applications (VS Games ’18),IEEE Computer Society,Würzburg,2018,"['K. Bucher', 'S. Grafe']","[{'first': 'K.', 'last': 'Bucher'}, {'first': 'S.', 'last': 'Grafe'}]",,,1-8,,"Numerous Studies and new applications like Google Expeditions or Anatomy 4D point to a great potential of Augmented and Virtual Reality for its use for educational purposes. However, related research concerning technology integration in the classroom has shown that a valuable medium alone does not automatically lead to its successful use. It is therefore the aim of the paper to present an approach by which competencies of pre-service teachers for a successful and appropriate integration of Augmented and Virtual Reality-applications in the classroom are fostered - the own design of Augmented and Virtual Reality applications. We will begin with a short discussion of prominent findings and related work in regard to teaching and learning with and about Augmented and Virtual Reality in the first part before introducing the main goals and aspects of the presented pedagogical concept and the seminar in the second part of the paper. In the third part, two applications created in the seminar and qualitative data from an explorative study based on focus group interviews and participant observation will be presented. We close with a discussion of our findings and an outlook to future work.",,,bucher2018designing,,,https://doi.org/10.1109/VS-Games.2018.8493415,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Publication,https://www.bibsonomy.org/bibtex/236114e41880a5a96959f1949cac3cbbf/dblp,['dblp'],36114e41880a5a96959f1949cac3cbbf,Augmented Reality in Art: Aesthetics and Material for Expression.,dblp,,2017-05-16 00:00:00,2019-05-21 11:37:11,1,http://dblp.uni-trier.de/db/books/collections/G2014.html#Rhodes14,7fe8f3ec2893c89de3d05437fe24e327,incollection,Augmented Reality Art,Springer,,2014,['Geoffrey Alan Rhodes'],"[{'first': 'Geoffrey Alan', 'last': 'Rhodes'}]",['Vladimir Geroimenko'],"[{'first': 'Vladimir', 'last': 'Geroimenko'}]",127-137,,,978-3-319-06203-7,,books/daglib/p/Rhodes14,,,,,Springer Series on Cultural Computing,,,,https://doi.org/10.1007/978-3-319-06203-7_6,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Publication,https://www.bibsonomy.org/bibtex/263e16c2a56ad666a8a202d1bb938c421/dblp,['dblp'],63e16c2a56ad666a8a202d1bb938c421,Mobile Projection Interfaces for Augmented Reality Applications.,dblp,,2017-05-16 00:00:00,2019-06-27 11:39:46,1,http://dblp.uni-trier.de/db/books/daglib/0027797.html#LochtefeldKR11,05f2f03818b36507dfda6f83e476f05e,incollection,Handbook of Augmented Reality,Springer,,2011,"['Markus Löchtefeld', 'Antonio Krüger', 'Michael Rohs']","[{'first': 'Markus', 'last': 'Löchtefeld'}, {'first': 'Antonio', 'last': 'Krüger'}, {'first': 'Michael', 'last': 'Rohs'}]",['Borko Furht'],"[{'first': 'Borko', 'last': 'Furht'}]",177-197,,,978-1-4614-0063-9,,books/daglib/p/LochtefeldKR11,,,,,,,,,https://doi.org/10.1007/978-1-4614-0064-6_7,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Publication,https://www.bibsonomy.org/bibtex/22148c7407c667af43ad4d3206a45adc6/dblp,['dblp'],2148c7407c667af43ad4d3206a45adc6,Wireless Displays in Educational Augmented Reality Applications.,dblp,,2018-11-14 00:00:00,2019-06-27 11:39:46,1,http://dblp.uni-trier.de/db/books/daglib/0027797.html#KaufmannC11,0060de2d9d48bae591f41e8af0b84bc8,incollection,Handbook of Augmented Reality,Springer,,2011,"['Hannes Kaufmann', 'Mathis Csisinko']","[{'first': 'Hannes', 'last': 'Kaufmann'}, {'first': 'Mathis', 'last': 'Csisinko'}]",['Borko Furht'],"[{'first': 'Borko', 'last': 'Furht'}]",157-175,,,978-1-4614-0063-9,,books/daglib/p/KaufmannC11,,,,,,,,,https://www.wikidata.org/entity/Q57721049,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Publication,https://www.bibsonomy.org/bibtex/2a997bcca0c07c05befb9a970e94e0d85/dblp,['dblp'],a997bcca0c07c05befb9a970e94e0d85,Augmented Reality in Product Development and Manufacturing.,dblp,,2017-05-16 00:00:00,2019-06-27 11:39:46,1,http://dblp.uni-trier.de/db/books/daglib/0027797.html#OngZSN11,5de293e18400e4bf9c386a16e03315b2,incollection,Handbook of Augmented Reality,Springer,,2011,"['Soh-Khim Ong', 'J. Zhang', 'Yan Shen', 'Andrew Y. C. Nee']","[{'first': 'Soh-Khim', 'last': 'Ong'}, {'first': 'J.', 'last': 'Zhang'}, {'first': 'Yan', 'last': 'Shen'}, {'first': 'Andrew Y. C.', 'last': 'Nee'}]",['Borko Furht'],"[{'first': 'Borko', 'last': 'Furht'}]",651-669,,,978-1-4614-0063-9,,books/daglib/p/OngZSN11,,,,,,,,,https://doi.org/10.1007/978-1-4614-0064-6_30,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Publication,https://www.bibsonomy.org/bibtex/2ab1ad6e94446191084cda70e34352e59/sdt,"['Augmented_Reality', 'Schweißarbeitsplatz', 'Head-Mounted-Display', 'Arbeitsleistung', 'HCI', 'Virtuelle_Realität', 'mmspub']",ab1ad6e94446191084cda70e34352e59,Task Performance With a Wearable Augmented Reality Interface for Welding,sdt,,2023-12-11 16:15:52,2023-12-11 16:15:52,1,,19c683e64545e2e55c1d3535ddc406dd,inproceedings,"Human-Centred Computing: Cognitive, Social and Ergonomic Aspects : Proceedings of HCI International 2003 (Crete 2003)",Erlbaum,Mahwah,2003,"['H. Luczak', 'M. Park', 'B. Balazs', 'S. Wiedenmaier', 'L. Schmidt']","[{'first': 'H.', 'last': 'Luczak'}, {'first': 'M.', 'last': 'Park'}, {'first': 'B.', 'last': 'Balazs'}, {'first': 'S.', 'last': 'Wiedenmaier'}, {'first': 'L.', 'last': 'Schmidt'}]","['D. Harris', 'V. Duffy', 'M. Smith', 'C. Stephanidis']","[{'first': 'D.', 'last': 'Harris'}, {'first': 'V.', 'last': 'Duffy'}, {'first': 'M.', 'last': 'Smith'}, {'first': 'C.', 'last': 'Stephanidis'}]",98–102,,"This paper describes research on a wearable Augmented Reality (AR) welding support system. ""Blind welding"" caused by current protecitve welding helmets is to be replaced by AR supported views of the welding process. In this development the question of 2D to 3D viewing aids arises. For the experiment an integrated helmet with two High-Dynamic Range Camerias (HDRC) and a closed view stereoscopic head-mounted display was used. The experimental task was to position pegs on a pegboard. Alignment angles of the cameras and inter-camera separation distances were varied under the different experimental conditions. It was found that a convergent alignment of the cameras resulted in less mistakes and higher speed. An effect of the inter-camera separation was found in 3D-perception, suggesting the advantage of smaller distances.",,,Luczak.2003j,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Publication,https://www.bibsonomy.org/bibtex/21cf553c9c4701877d62f4016313741be/dblp,['dblp'],1cf553c9c4701877d62f4016313741be,Tabletop Augmented Reality Games: Play Outside the Display Abstract.,dblp,,2019-09-05 00:00:00,2019-09-06 11:48:00,1,http://dblp.uni-trier.de/db/conf/digra/digra2009.html#XuBM09,55bbf5ec1ce65c4cd70d1996552d7de5,inproceedings,DiGRA Conference,Digital Games Research Association,,2009,"['Yan Xu', 'Evan Barba', 'Blair MacIntyre']","[{'first': 'Yan', 'last': 'Xu'}, {'first': 'Evan', 'last': 'Barba'}, {'first': 'Blair', 'last': 'MacIntyre'}]","['Tanya Krzywinska', 'Helen W. Kennedy', 'Barry Atkins']","[{'first': 'Tanya', 'last': 'Krzywinska'}, {'first': 'Helen W.', 'last': 'Kennedy'}, {'first': 'Barry', 'last': 'Atkins'}]",,,,,,conf/digra/XuBM09,,,,,,,,,http://www.digra.org/digital-library/publications/tabletop-augmented-reality-games-play-outside-the-display-abstract/,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Publication,https://www.bibsonomy.org/bibtex/24aa652484984f1416c31be158def8a99/brusilovsky,"['comparison', 'exploration', 'decision-making', 'recsys2020', 'augmented-reality', 'recommender', 'information', 'interface']",4aa652484984f1416c31be158def8a99,In-Store Augmented Reality-Enabled Product Comparison and Recommendation,brusilovsky,In-Store Augmented Reality-Enabled Product Comparison and Recommendation | Fourteenth ACM Conference on Recommender Systems,2020-11-28 18:22:56,2020-11-28 18:22:56,1,https://doi.org/10.1145%2F3383313.3412266,040229d9ba4d2eb7d2de5ff6dfb509bd,inproceedings,Fourteenth ACM Conference on Recommender Systems,ACM,,2020,"['Jesús Omar Álvarez Márquez', 'Jürgen Ziegler']","[{'first': 'Jesús Omar Álvarez', 'last': 'Márquez'}, {'first': 'Jürgen', 'last': 'Ziegler'}]",,,180-189,,"We present an approach combining the AR-based presentation of
product attributes in a physical retail store with recommendations
for items only available online. The system supports users’ decisionmaking process by offering functions for comparing product features between items, both physical and online, and by providing
recommendations based on selecting in-store products. The physical products may thus serve as anchors for forming the user’s
preferences, also offering a richer and more engaging experience
when exploring the products hands-on. Both objective product attributes as well as the visual appearance of a physical product are
employed for generating recommendations from the online space.
In this way, the advantages of online and in-store shopping can
be combined, creating novel multi-channel opportunities for businesses. An empirical evaluation showed that the comparison and
recommendation functions were appreciated by users, and hinted
some possible benefits of a hybrid physical-online shopping support system. Despite the limitations of the study, there is sufficient
evidence to consider this a viable approach worth to be further
explored.",,,_lvarez_M_rquez_2020,,,10.1145/3383313.3412266,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Publication,https://www.bibsonomy.org/bibtex/246278afa8e1c1557f45156f7f22c7902/sdt,"['Augmented_Reality', 'Schweißtechnik', 'Schweißarbeitsplatz', 'Benutzerfreundlichkeit', 'Head-Mounted-Display', 'TEREBES', 'Benutzerschnittstelle', 'mmspub']",46278afa8e1c1557f45156f7f22c7902,Development of an Intuitive User Interface for an Augmented Reality Welding Application,sdt,,2023-12-11 16:15:53,2023-12-11 16:15:53,1,,f5286b070622335e383072ed62770c6e,inproceedings,Human Factors in Organizational Design and Management  VII (Aachen 2003),IEA Press,Santa Monica,2003,"['M. Park', 'B. Balazs', 'L. Schmidt', 'H. Luczak']","[{'first': 'M.', 'last': 'Park'}, {'first': 'B.', 'last': 'Balazs'}, {'first': 'L.', 'last': 'Schmidt'}, {'first': 'H.', 'last': 'Luczak'}]","['H. Luczak', 'K. J. Zink']","[{'first': 'H.', 'last': 'Luczak'}, {'first': 'K. J.', 'last': 'Zink'}]",495–500,,"In this paper the development of a intuitive user interface for augmented reality welding application is described. The new interface will provide a better view of the welders work environment as well as some supporting information, such as overlaid CAD graphics, important parameters of the welding machine etc. The development of the graphical user interface has been an iterative process and has undergone different phases, e.g. testing prototypes with end-users. In this paper a usability test is described, which was carried out in order to check different types of supporting tools for easier navigation through the menu.",,,Park.2003,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Publication,https://www.bibsonomy.org/bibtex/2a1f09f9b9ab209dc16a9af19f0b05929/flint63,"['zzz.mmi', 'book', 'ai', 'graphics', 'multimodal', '01624', 'interface', '3d', 'intro', '103', 'interaction', 'user', 'springer']",a1f09f9b9ab209dc16a9af19f0b05929,Virtual und Augmented Reality (VR/AR),flint63,,2016-09-25 12:03:59,2017-07-13 17:50:43,1,,e7ebfb55d69ee8d11064f2fa27480257,book,,Springer Vieweg,Berlin,2013,,,"['Ralf Dörner', 'Paul Broll, Wolfgang Grimm', 'Bernhard Jung']","[{'first': 'Ralf', 'last': 'Dörner'}, {'first': 'Paul', 'last': 'Broll, Wolfgang Grimm'}, {'first': 'Bernhard', 'last': 'Jung'}]",,,"Das umfassende Lehrbuch bietet Studierenden eine anschauliche Begleit- und Nachschlaglektüre zu Lehrveranstaltungen, die Virtual Reality / Augmented Reality (VR/AR) thematisieren, z.B. im Bereich Informatik, Medien oder Natur- und Ingenieurwissenschaften. Der modulare Aufbau des Buches gestattet es, sowohl die Reihenfolge der Themen den Anforderungen der jeweiligen Unterrichtseinheit anzupassen als auch eine spezifische Auswahl für ein individuelles Selbststudium zu treffen. Die Leser erhalten die Grundlagen, um selbst VR/AR-Systeme zu realisieren oder zu erweitern, User Interfaces und Anwendungen mit Methoden der VR/AR zu verbessern sowie ein vertieftes Verständnis für die Nutzung von VR/AR zu entwickeln. Neben einem theoretischen Fundament vermittelt das Lehrbuch praxisnahe Inhalte. So erhalten auch potenzielle Anwender in Forschung und Industrie einen wertvollen und hinreichend tiefen Einblick in die faszinierenden Welten von VR/AR sowie ihre Möglichkeiten und Grenzen.",978-3-642-28902-6,,DoernerBrollEtAl2013,,1614-5216,10.1007/978-3-642-28903-3,,eXamen.press,,SpringerLink:2013/DoernerBrollEtAl2013.pdf:PDF;Springer Product page:http\://www.springer.com/978-3-642-28902-6:URL;Amazon Search inside:http\://www.amazon.de/gp/reader/3642289029/:URL,,,,,public,a1f09f9b9ab209dc16a9af19f0b05929,2013.12.01,flint63,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,Publication,https://www.bibsonomy.org/bibtex/25e5c3e101ed10c7cafc2cd44e561c482/gridinoc,"['wearable', 'augmentation']",5e5c3e101ed10c7cafc2cd44e561c482,Using augmented reality to visualise architecture designs in an outdoor environment,gridinoc,,2006-10-19 17:52:23,2006-10-19 17:52:23,1,http://citeseer.ist.psu.edu/492133.html,0a03ceabc94c03325d0efa3e5d8b8007,misc,,,,1999,"['B. Thomas', 'W. Piekarski', 'B. Gunther']","[{'first': 'B.', 'last': 'Thomas'}, {'first': 'W.', 'last': 'Piekarski'}, {'first': 'B.', 'last': 'Gunther'}]",,,,,"This paper presents the use of a wearable computer system to visualise outdoor architectural features using augmented reality. The paper examines the question - How does one visualise a design for a building, modification to a building, or extension to an existing building relative to its physical surroundings? The solution presented to this problem is to use a mobile augmented reality platform to visualise the design in spatial context of its final physical surroundings. The paper describes...",,,citeulike:896277,,,,,,,,,,,,,,,,ar,,,,,,,,,,2,896277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Publication,https://www.bibsonomy.org/bibtex/2f8964348af55b5ddf4c162948aee24fc/kw,"['bought', 'mybsccandid', 'augmentedreality', 'mybsc']",f8964348af55b5ddf4c162948aee24fc,"A Useful Visualization Technique: A Literature Review for Augmented Reality and its Application, limitation & future direction",kw,,2010-12-13 00:12:46,2010-12-13 00:12:46,1,http://dx.doi.org/10.1007/978-1-4419-0312-9_21,e73e3a79d77319dbfd05fcd97103b6c4,incollection,Visual Information Communication,Springer US,,2010,"['Donggang Yu', 'Jesse Sheng Jin', 'Suhuai Luo', 'Wei Lai', 'Qingming Huang']","[{'first': 'Donggang', 'last': 'Yu'}, {'first': 'Jesse Sheng', 'last': 'Jin'}, {'first': 'Suhuai', 'last': 'Luo'}, {'first': 'Wei', 'last': 'Lai'}, {'first': 'Qingming', 'last': 'Huang'}]","['Mao Lin Huang', 'Quang Vinh Nguyen', 'Kang Zhang']","[{'first': 'Mao Lin', 'last': 'Huang'}, {'first': 'Quang Vinh', 'last': 'Nguyen'}, {'first': 'Kang', 'last': 'Zhang'}]",311-337,10.1007/978-1-4419-0312-9_21,"Augmented reality (AR), a useful visualization technique, is reviewed based literatures. The AR research methods and applications are surveyed since AR was first developed over forty years ago. Recent and future AR researches are proposed which could help researchers of decide which topics should be developed when they are beginning their own researches in the field.",978-1-4419-0312-9,,literaturear,,,,,,,,,,,,,,,,ar,,,,,,,,,,,,,Computer Science,"The University of Newcastle School of Design, Communication and Information Technology 2308 Callaghan NSW Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,Publication,https://www.bibsonomy.org/bibtex/2bada42d64e2397fe6a57364756b2f3f4/n.doellinger,"['myown', 'vitras']",bada42d64e2397fe6a57364756b2f3f4,Body Weight Perception of Females using Photorealistic Avatars in Virtual and Augmented Reality,n.doellinger,,2021-11-22 17:25:01,2022-02-18 14:15:16,5,https://downloads.hci.informatik.uni-wuerzburg.de/2020-ismar-body-weight-perception-vr-ar-preprint.pdf,b6b2ce6b26ffb656d150502b8ae9a033,inproceedings,2020 IEEE International Symposium on Mixed and Augmented Reality (ISMAR),,,2020,"['Erik Wolf', 'Nina Döllinger', 'David Mal', 'Carolin Wienrich', 'Mario Botsch', 'Marc Erich Latoschik']","[{'first': 'Erik', 'last': 'Wolf'}, {'first': 'Nina', 'last': 'Döllinger'}, {'first': 'David', 'last': 'Mal'}, {'first': 'Carolin', 'last': 'Wienrich'}, {'first': 'Mario', 'last': 'Botsch'}, {'first': 'Marc Erich', 'last': 'Latoschik'}]",,,,,"The appearance of avatars can potentially alter changes in their users' perception and behavior. Based on this finding, approaches to support the therapy of body perception disturbances in eating or body weight disorders by mixed reality (MR) systems gain in importance. However, the methodological heterogeneity of previous research has made it difficult to assess the suitability of different MR systems for therapeutic use in these areas. The effects of MR system properties and related psychometric factors on body-related perceptions have so far remained unclear. We developed an interactive virtual mirror embodiment application to investigate the differences between an augmented reality see-through head-mounted-display (HMD) and a virtual reality HMD on the before-mentioned factors. Additionally, we considered the influence of the participant's body-mass-index (BMI) and the BMI difference between participants and their avatars on the estimations. The 54 normal-weight female participants significantly underestimated the weight of their photorealistic, generic avatar in both conditions. Body weight estimations were significantly predicted by the participants' BMI and the BMI difference. We also observed partially significant differences in presence and tendencies for differences in virtual body ownership between the systems. Our results offer new insights into the relationships of body weight perception in different MR environments and provide new perspectives for the development of therapeutic applications.",,,wolf2020bodyweight,,,10.1109/ISMAR50242.2020.00071,,,,,,,,,,,,,ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
